time[YYYY-MM-DD hh:mm:ss PST], nitrate,depth
6/27/18 16:44,6.38,1
6/27/18 17:44,6.59,1
6/27/18 18:44,5.44,1
6/27/18 19:44,4.51,1
6/27/18 20:44,4.63,1
6/27/18 21:44,4.67,1
6/27/18 22:44,9.82,1
6/27/18 23:44,10.32,1
6/28/18 0:44,9.1,1
6/28/18 1:44,11.1,1
6/28/18 2:44,12.85,1
6/28/18 3:44,8.74,1
6/28/18 4:44,10.04,1
6/28/18 5:44,10.71,1
6/28/18 6:44,8.29,1
6/28/18 7:44,5.91,1
6/28/18 8:44,5.35,1
6/28/18 9:44,5.89,1
6/28/18 10:44,5.44,1
6/28/18 11:44,5.09,1
6/28/18 12:44,2.11,1
6/28/18 13:44,7.32,1
6/28/18 14:44,4.96,1
6/28/18 15:44,8,1
6/28/18 16:44,2.49,1
6/28/18 17:44,5.14,1
6/28/18 18:44,6.85,1
6/28/18 19:44,6.4,1
6/28/18 20:44,6.79,1
6/28/18 21:44,3.73,1
6/28/18 22:44,8.8,1
6/28/18 23:44,2.16,1
6/29/18 0:44,2.13,1
6/29/18 1:44,2.15,1
6/29/18 2:44,2.38,1
6/29/18 3:44,9.85,1
6/29/18 4:44,8.36,1
6/29/18 5:44,10.27,1
6/29/18 6:44,8.95,1
6/29/18 7:44,9.15,1
6/29/18 8:44,6.87,1
6/29/18 9:10,5.68,1
6/29/18 9:22,27.06,1
6/29/18 9:29,4,1
6/29/18 10:29,2.53,1
6/29/18 11:29,4.35,1
6/29/18 12:29,5.97,1
6/29/18 13:29,5.91,1
6/29/18 14:29,7.55,1
6/29/18 15:29,8.71,1
6/29/18 16:29,2.59,1
6/29/18 17:29,2.19,1
6/29/18 18:29,3.53,1
6/29/18 19:29,3.46,1
6/29/18 20:29,2.24,1
6/29/18 21:29,1.85,1
6/29/18 22:29,1.77,1
6/29/18 23:29,1.45,1
6/30/18 0:29,1.85,1
6/30/18 1:29,1.61,1
6/30/18 2:29,1.54,1
6/30/18 3:29,1.41,1
6/30/18 4:29,4.15,1
6/30/18 5:29,1.69,1
6/30/18 6:29,1.64,1
6/30/18 7:29,1.26,1
6/30/18 8:29,1.52,1
6/30/18 9:29,1.38,1
6/30/18 10:29,1.7,1
6/30/18 11:29,3.1,1
6/30/18 12:29,1.18,1
6/30/18 13:29,3.1,1
6/30/18 14:29,3.58,1
6/30/18 15:29,5.86,1
6/30/18 16:29,4.18,1
6/30/18 17:29,3.36,1
6/30/18 18:29,2.25,1
6/30/18 19:29,3.51,1
6/30/18 20:29,5.36,1
6/30/18 21:29,3.43,1
6/30/18 22:29,2.91,1
6/30/18 23:29,3.17,1
7/1/18 0:29,6.63,1
7/1/18 1:29,8.99,1
7/1/18 2:29,8.42,1
7/1/18 3:29,8.5,1
7/1/18 4:29,5.67,1
7/1/18 5:29,5.48,1
7/1/18 6:29,5.63,1
7/1/18 7:29,5.66,1
7/1/18 8:29,7.84,1
7/1/18 9:29,4.27,1
7/1/18 10:29,10.02,1
7/1/18 11:29,3.97,1
7/1/18 12:29,4.95,1
7/1/18 13:29,4.81,1
7/1/18 14:29,5.31,1
7/1/18 15:29,7.98,1
7/1/18 16:29,10.82,1
7/1/18 17:29,4.09,1
7/1/18 18:29,3.29,1
7/1/18 19:29,3.51,1
7/1/18 20:29,9.96,1
7/1/18 21:29,12.14,1
7/1/18 22:29,12.61,1
7/1/18 23:29,12.59,1
7/2/18 0:29,12.52,1
7/2/18 1:29,14.54,1
7/2/18 2:29,14.78,1
7/2/18 3:29,14.89,1
7/2/18 4:29,10.2,1
7/2/18 5:29,7.61,1
7/2/18 6:29,5.26,1
7/2/18 7:29,10.9,1
7/2/18 8:29,13.73,1
7/2/18 9:29,13.85,1
7/2/18 10:29,13.18,1
7/2/18 11:29,17.24,1
7/2/18 12:29,18,1
7/2/18 13:29,17.21,1
7/2/18 14:29,17,1
7/2/18 15:29,15.87,1
7/2/18 16:29,16.04,1
7/2/18 17:29,7.47,1
7/2/18 18:29,3.61,1
7/2/18 19:29,3.62,1
7/2/18 20:29,4.93,1
7/2/18 21:29,0.14,1
7/2/18 22:29,10.89,1
7/2/18 23:29,11.34,1
7/3/18 0:29,12.36,1
7/3/18 1:29,12.9,1
7/3/18 2:29,12.91,1
7/3/18 3:29,16.12,1
7/3/18 4:29,13.45,1
7/3/18 5:29,12.45,1
7/3/18 6:29,7.31,1
7/3/18 7:29,10.25,1
7/3/18 8:29,10.41,1
7/3/18 9:29,9.52,1
7/3/18 10:29,7.06,1
7/3/18 11:29,4.08,1
7/3/18 12:29,5.09,1
7/3/18 13:29,4.04,1
7/3/18 14:29,6.95,1
7/3/18 15:29,6.35,1
7/3/18 16:29,7.44,1
7/3/18 17:29,12.75,1
7/3/18 18:29,4.56,1
7/3/18 19:29,3.71,1
7/3/18 20:29,5.8,1
7/3/18 21:29,10.59,1
7/3/18 22:29,13.98,1
7/3/18 23:29,15.9,1
7/4/18 0:29,15.83,1
7/4/18 1:29,14.87,1
7/4/18 2:29,8.34,1
7/4/18 3:29,10.04,1
7/4/18 4:29,10.7,1
7/4/18 5:29,9.08,1
7/4/18 6:29,8.46,1
7/4/18 7:29,4.11,1
7/4/18 8:29,4.61,1
7/4/18 9:29,6.29,1
7/4/18 10:29,6.79,1
7/4/18 11:29,9.27,1
7/4/18 12:29,10.79,1
7/4/18 13:29,8.4,1
7/4/18 14:29,8.69,1
7/4/18 15:29,10.76,1
7/4/18 16:29,7.49,1
7/4/18 17:29,2.25,1
7/4/18 18:29,2.22,1
7/4/18 19:29,1.98,1
7/4/18 20:29,1.86,1
7/4/18 21:29,13.45,1
7/4/18 22:29,8.06,1
7/4/18 23:29,3.01,1
7/5/18 0:29,1.5,1
7/5/18 1:29,1.41,1
7/5/18 2:29,3.52,1
7/5/18 3:29,5.28,1
7/5/18 4:29,1.57,1
7/5/18 5:29,1.55,1
7/5/18 6:29,1.42,1
7/5/18 7:29,1.53,1
7/5/18 8:29,4.82,1
7/5/18 9:29,4.19,1
7/5/18 10:29,1.11,1
7/5/18 11:29,1.74,1
7/5/18 12:29,1.99,1
7/5/18 13:29,1.46,1
7/5/18 14:29,2.08,1
7/5/18 15:29,1.92,1
7/5/18 16:29,1.8,1
7/5/18 17:29,1.43,1
7/5/18 18:29,1.39,1
7/5/18 19:29,1.55,1
7/5/18 20:29,1.92,1
7/5/18 21:29,1.71,1
7/5/18 22:29,2.42,1
7/5/18 23:29,2.6,1
7/6/18 0:29,3.69,1
7/6/18 1:29,3.04,1
7/6/18 2:29,4.86,1
7/6/18 3:29,2.51,1
7/6/18 4:29,3.45,1
7/6/18 5:29,4.08,1
7/6/18 6:29,7.46,1
7/6/18 7:29,4.16,1
7/6/18 8:29,4.48,1
7/6/18 9:29,3.32,1
7/6/18 10:29,3.58,1
7/6/18 11:29,2.81,1
7/6/18 12:29,2.75,1
7/6/18 13:29,5.56,1
7/6/18 14:29,3.1,1
7/6/18 15:29,2.13,1
7/6/18 16:29,2.9,1
7/6/18 17:29,3.73,1
7/6/18 18:29,1.65,1
7/6/18 19:29,3.79,1
7/6/18 20:29,3.31,1
7/6/18 21:29,3.26,1
7/6/18 22:29,2.67,1
7/6/18 23:29,2.68,1
7/7/18 0:29,1.47,1
7/7/18 1:29,2.51,1
7/7/18 2:29,2.07,1
7/7/18 3:29,1.93,1
7/7/18 4:29,2.22,1
7/7/18 5:29,2.19,1
7/7/18 6:29,2.51,1
7/7/18 7:29,1.75,1
7/7/18 8:29,1.82,1
7/7/18 9:29,1.89,1
7/7/18 10:29,1.41,1
7/7/18 11:29,1.34,1
7/7/18 12:29,1.15,1
7/7/18 13:29,1.21,1
7/7/18 14:29,-100,1
7/7/18 15:29,0.62,1
7/7/18 16:29,0.62,1
7/7/18 17:29,0.56,1
7/7/18 18:29,0.81,1
7/7/18 19:29,0.84,1
7/7/18 20:29,0.98,1
7/7/18 21:29,1.6,1
7/7/18 22:29,1.46,1
7/7/18 23:29,1.42,1
7/8/18 0:29,1.32,1
7/8/18 1:29,1.43,1
7/8/18 2:29,1.5,1
7/8/18 3:29,2.41,1
7/8/18 4:29,1.99,1
7/8/18 5:29,1.61,1
7/8/18 6:29,1.01,1
7/8/18 7:30,1.66,1
7/8/18 8:29,1.48,1
7/8/18 9:30,1.23,1
7/8/18 10:30,1.73,1
7/8/18 11:29,1.39,1
7/8/18 12:29,1.18,1
7/8/18 13:30,1.32,1
7/8/18 14:30,1.32,1
7/8/18 15:30,1.42,1
7/8/18 16:30,1.1,1
7/8/18 17:30,0.88,1
7/8/18 18:30,1.54,1
7/8/18 19:30,1.4,1
7/8/18 20:30,1.5,1
7/8/18 21:30,1.45,1
7/8/18 22:30,1.27,1
7/8/18 23:30,0.97,1
7/9/18 0:30,1.02,1
7/9/18 1:30,1.23,1
7/9/18 2:30,1.2,1
7/9/18 3:30,0.99,1
7/9/18 4:30,1.02,1
7/9/18 5:30,1.16,1
7/9/18 6:30,0.99,1
7/9/18 7:30,1.06,1
7/9/18 8:30,1.13,1
7/9/18 9:30,1.01,1
7/9/18 10:30,0.92,1
7/9/18 11:30,1.03,1
7/9/18 12:30,0.82,1
7/9/18 13:30,0.92,1
7/9/18 14:30,1.02,1
7/9/18 15:30,0.93,1
7/9/18 16:30,0.78,1
7/9/18 17:30,0.86,1
7/9/18 18:30,0.76,1
7/9/18 19:30,1.1,1
7/9/18 20:30,1.23,1
7/9/18 21:30,1.29,1
7/9/18 22:30,1.18,1
7/9/18 23:30,1.76,1
7/10/18 0:30,1.59,1
7/10/18 1:30,1.55,1
7/10/18 2:30,1.47,1
7/10/18 3:30,1.25,1
7/10/18 4:30,1.52,1
7/10/18 5:30,2.09,1
7/10/18 6:30,2.42,1
7/10/18 7:30,2.24,1
7/10/18 8:30,1.58,1
7/10/18 9:30,1.04,1
7/10/18 10:30,0.76,1
7/10/18 11:30,0.64,1
7/10/18 12:30,0.84,1
7/10/18 13:30,1.39,1
7/10/18 14:30,1.11,1
7/10/18 15:30,1.56,1
7/10/18 16:30,1.22,1
7/10/18 17:30,1.85,1
7/10/18 18:30,3.33,1
7/10/18 19:30,2.43,1
7/10/18 20:30,2.25,1
7/10/18 21:30,4.66,1
7/10/18 22:30,4.21,1
7/10/18 23:30,4.11,1
7/11/18 0:30,3.38,1
7/11/18 1:30,2.99,1
7/11/18 2:30,5.67,1
7/11/18 3:30,5.75,1
7/11/18 4:30,5.77,1
7/11/18 5:30,6.39,1
7/11/18 6:30,9.1,1
7/11/18 7:30,9.14,1
7/11/18 8:30,8.14,1
7/11/18 9:30,8.27,1
7/11/18 10:30,9.16,1
7/11/18 11:30,11.36,1
7/11/18 12:30,4.32,1
7/11/18 13:30,3.96,1
7/11/18 14:30,2.66,1
7/11/18 15:30,3.51,1
7/11/18 16:30,5.98,1
7/11/18 17:30,7.42,1
7/11/18 18:30,10.35,1
7/11/18 19:30,9.53,1
7/11/18 20:30,12.41,1
7/11/18 21:30,15.69,1
7/11/18 22:30,16.38,1
7/11/18 23:30,14.91,1
7/12/18 0:30,6.29,1
7/12/18 1:30,4.66,1
7/12/18 2:30,2.67,1
7/12/18 3:30,4.21,1
7/12/18 4:30,8.57,1
7/12/18 5:30,10.18,1
7/12/18 6:30,8.25,1
7/12/18 7:30,7.5,1
7/12/18 8:30,10.92,1
7/12/18 9:30,11.99,1
7/12/18 10:30,13.67,1
7/12/18 11:30,15.63,1
7/12/18 12:30,14.88,1
7/12/18 13:30,10.31,1
7/12/18 14:30,8.4,1
7/12/18 15:30,4.84,1
7/12/18 16:30,8.59,1
7/12/18 17:30,12.43,1
7/12/18 18:30,13.71,1
7/12/18 19:30,17.83,1
7/12/18 20:30,18.29,1
7/12/18 21:30,17.18,1
7/12/18 22:30,17.71,1
7/12/18 23:30,17.66,1
7/13/18 0:30,20.33,1
7/13/18 1:30,20.6,1
7/13/18 2:30,18.11,1
7/13/18 3:30,5.32,1
7/13/18 4:30,1.34,1
7/13/18 5:30,2.65,1
7/13/18 6:30,1.95,1
7/13/18 7:30,4.75,1
7/13/18 8:30,1.1,1
7/13/18 9:30,1,1
7/13/18 10:30,2.93,1
7/13/18 11:30,5.89,1
7/13/18 12:30,9.8,1
7/13/18 13:30,7.79,1
7/13/18 14:30,5.13,1
7/13/18 15:30,12.42,1
7/13/18 16:30,11.59,1
7/13/18 17:30,13.9,1
7/13/18 18:30,13.35,1
7/13/18 19:30,13.91,1
7/13/18 20:30,13.75,1
7/13/18 21:30,11.79,1
7/13/18 22:30,11.16,1
7/13/18 23:30,8.3,1
7/14/18 0:30,6.82,1
7/14/18 1:30,7.11,1
7/14/18 2:30,6.04,1
7/14/18 3:30,3.9,1
7/14/18 4:30,17.61,1
7/14/18 5:30,13.62,1
7/14/18 6:30,12.16,1
7/14/18 7:30,12.87,1
7/14/18 8:30,12.86,1
7/14/18 9:30,13.99,1
7/14/18 10:30,15.1,1
7/14/18 11:30,15.41,1
7/14/18 12:30,13.71,1
7/14/18 13:30,15.27,1
7/14/18 14:30,14.97,1
7/14/18 15:30,14.98,1
7/14/18 16:30,12.57,1
7/14/18 17:30,5.45,1
7/14/18 18:30,4.01,1
7/14/18 19:30,12.49,1
7/14/18 20:30,14.09,1
7/14/18 21:30,16.85,1
7/14/18 22:30,17.01,1
7/14/18 23:30,15.63,1
7/15/18 0:30,15.82,1
7/15/18 1:30,17.26,1
7/15/18 2:30,17.51,1
7/15/18 3:30,18.4,1
7/15/18 4:30,15.11,1
7/15/18 5:30,13.84,1
7/15/18 6:30,7,1
7/15/18 7:30,11.26,1
7/15/18 8:30,14.16,1
7/15/18 9:30,17.55,1
7/15/18 10:30,19.45,1
7/15/18 11:30,20.03,1
7/15/18 12:30,20.7,1
7/15/18 13:30,22.47,1
7/15/18 14:30,22.49,1
7/15/18 15:30,21.19,1
7/15/18 16:30,11.6,1
7/15/18 17:30,7.7,1
7/15/18 18:30,1.72,1
7/15/18 19:30,2.07,1
7/15/18 20:30,2.17,1
7/15/18 21:30,2.83,1
7/15/18 22:30,4.13,1
7/15/18 23:30,5.15,1
7/16/18 0:30,3.86,1
7/16/18 1:30,2.67,1
7/16/18 2:30,4.01,1
7/16/18 3:30,2.33,1
7/16/18 4:30,7.42,1
7/16/18 5:30,15.4,1
7/16/18 6:30,11.38,1
7/16/18 7:30,8.25,1
7/16/18 8:30,7.58,1
7/16/18 9:30,11.56,1
7/16/18 10:30,11.75,1
7/16/18 11:30,11.57,1
7/16/18 12:30,16.58,1
7/16/18 13:30,15.98,1
7/16/18 14:30,9.35,1
7/16/18 15:30,10.01,1
7/16/18 16:30,6.47,1
7/16/18 17:30,16.11,1
7/16/18 18:30,14.96,1
7/16/18 19:30,1.11,1
7/16/18 20:30,1.13,1
7/16/18 21:30,4.2,1
7/16/18 22:30,7.1,1
7/16/18 23:30,10.5,1
7/17/18 0:30,4.45,1
7/17/18 1:30,15.29,1
7/17/18 2:30,9.78,1
7/17/18 3:30,6.54,1
7/17/18 4:30,4.73,1
7/17/18 5:30,1.67,1
7/17/18 6:30,9.56,1
7/17/18 7:30,9.6,1
7/17/18 8:30,6.77,1
7/17/18 9:30,4.86,1
7/17/18 10:30,6.1,1
7/17/18 11:30,3.77,1
7/17/18 12:30,8.56,1
7/17/18 13:30,3.29,1
7/17/18 14:30,2.04,1
7/17/18 15:30,3.41,1
7/17/18 16:30,2.94,1
7/17/18 17:30,6.69,1
7/17/18 18:30,1.45,1
7/17/18 19:30,13.95,1
7/17/18 20:30,2.31,1
7/17/18 21:30,4.52,1
7/17/18 22:30,6.33,1
7/17/18 23:30,8.09,1
7/18/18 0:30,6.6,1
7/18/18 1:30,4.48,1
7/18/18 2:30,7.45,1
7/18/18 3:30,5.7,1
7/18/18 4:30,7.05,1
7/18/18 5:30,11.93,1
7/18/18 6:30,12.31,1
7/18/18 7:30,7.17,1
7/18/18 8:30,6.52,1
7/18/18 9:30,9.39,1
7/18/18 10:30,8.4,1
7/18/18 11:30,6.98,1
7/18/18 12:30,6.08,1
7/18/18 13:30,5.86,1
7/18/18 14:30,5.29,1
7/18/18 15:30,7.17,1
7/18/18 16:30,4.65,1
7/18/18 17:30,4.89,1
7/18/18 18:30,9.98,1
7/18/18 19:30,10.49,1
7/18/18 20:30,3.17,1
7/18/18 21:30,3.28,1
7/18/18 22:30,3.36,1
7/18/18 23:30,5.19,1
7/19/18 0:30,10.09,1
7/19/18 1:30,5.79,1
7/19/18 2:30,10.16,1
7/19/18 3:30,6.3,1
7/19/18 4:30,6.14,1
7/19/18 5:30,6.9,1
7/19/18 6:30,10.61,1
7/19/18 7:30,9.6,1
7/19/18 8:30,4.38,1
7/19/18 9:30,3.73,1
7/19/18 10:30,5.02,1
7/19/18 11:30,8.58,1
7/19/18 12:30,10.11,1
7/19/18 13:30,10.41,1
7/19/18 14:30,10.84,1
7/19/18 15:30,13.74,1
7/19/18 16:30,15.28,1
7/19/18 17:30,14.54,1
7/19/18 18:30,12.88,1
7/19/18 19:30,8.26,1
7/19/18 20:30,4.45,1
7/19/18 21:30,4.16,1
7/19/18 22:30,8.68,1
7/19/18 23:30,13.55,1
7/20/18 0:30,13.26,1
7/20/18 1:30,15.17,1
7/20/18 2:30,16.03,1
7/20/18 3:30,16.57,1
7/20/18 4:30,10.37,1
7/20/18 5:30,12.53,1
7/20/18 6:30,13.1,1
7/20/18 7:30,12.79,1
7/20/18 8:30,17.19,1
7/20/18 9:30,5.22,1
7/20/18 10:30,2.69,1
7/20/18 11:30,3.67,1
7/20/18 12:30,1.29,1
7/20/18 13:30,6.53,1
7/20/18 14:30,5.55,1
7/20/18 15:30,8.12,1
7/20/18 16:30,8.92,1
7/20/18 17:30,9.15,1
7/20/18 18:30,9.08,1
7/20/18 19:30,6.6,1
7/20/18 20:30,6.16,1
7/20/18 21:30,5.48,1
7/20/18 22:30,5.36,1
7/20/18 23:30,9.48,1
7/21/18 0:30,11.83,1
7/21/18 1:30,8.78,1
7/21/18 2:30,6.29,1
7/21/18 3:30,14.23,1
7/21/18 4:30,11.11,1
7/21/18 5:30,8,1
7/21/18 6:30,7.69,1
7/21/18 7:30,9.45,1
7/21/18 8:30,14.09,1
7/21/18 9:30,20.77,1
7/21/18 10:30,18.91,1
7/21/18 11:30,8.18,1
7/21/18 12:30,3.45,1
7/21/18 13:30,3.69,1
7/21/18 14:30,4.04,1
7/21/18 15:30,4.44,1
7/21/18 16:30,4.73,1
7/21/18 17:30,8.23,1
7/21/18 18:30,9.05,1
7/21/18 19:30,8.89,1
7/21/18 20:30,12.35,1
7/21/18 21:30,14.2,1
7/21/18 22:30,13.34,1
7/21/18 23:30,10.64,1
7/22/18 0:30,12.55,1
7/22/18 1:30,14.98,1
7/22/18 2:30,12.15,1
7/22/18 3:30,9.91,1
7/22/18 4:30,11.08,1
7/22/18 5:30,8.78,1
7/22/18 6:30,10.26,1
7/22/18 7:30,13.08,1
7/22/18 8:30,19.09,1
7/22/18 9:30,21.57,1
7/22/18 10:30,20.64,1
7/22/18 11:30,17.76,1
7/22/18 12:30,8.76,1
7/22/18 13:30,8.83,1
7/22/18 14:30,16.6,1
7/22/18 15:30,20.79,1
7/22/18 16:30,21.62,1
7/22/18 17:30,22.12,1
7/22/18 18:30,21.91,1
7/22/18 19:30,22.91,1
7/22/18 20:30,23.5,1
7/22/18 21:30,24.73,1
7/22/18 22:30,24.23,1
7/22/18 23:30,21.79,1
7/23/18 0:30,12.33,1
7/23/18 1:30,10.09,1
7/23/18 2:30,10.69,1
7/23/18 3:30,10.62,1
7/23/18 4:30,12.29,1
7/23/18 5:30,8.48,1
7/23/18 6:30,5.77,1
7/23/18 7:30,6.06,1
7/23/18 8:30,7.63,1
7/23/18 9:30,8.66,1
7/23/18 10:30,8.01,1
7/23/18 11:30,9.8,1
7/23/18 12:30,10.68,1
7/23/18 13:30,12.11,1
7/23/18 14:30,9.56,1
7/23/18 15:30,11.53,1
7/23/18 16:30,11.41,1
7/23/18 17:30,10.4,1
7/23/18 18:30,13.4,1
7/23/18 19:30,17.29,1
7/23/18 20:30,18.72,1
7/23/18 21:30,19.69,1
7/23/18 22:30,19.37,1
7/23/18 23:30,18.97,1
7/24/18 0:30,16.27,1
7/24/18 1:30,15.53,1
7/24/18 2:30,14.69,1
7/24/18 3:30,15.57,1
7/24/18 4:30,16.46,1
7/24/18 5:30,16.75,1
7/24/18 6:30,15.77,1
7/24/18 7:30,14.62,1
7/24/18 8:30,11.53,1
7/24/18 9:30,12.1,1
7/24/18 10:30,10.05,1
7/24/18 11:30,12.27,1
7/24/18 12:30,12.95,1
7/24/18 13:30,14.76,1
7/24/18 14:30,12.48,1
7/24/18 15:30,6.67,1
7/24/18 16:30,8.41,1
7/24/18 17:30,13.47,1
7/24/18 18:30,12.83,1
7/24/18 19:30,16.28,1
7/24/18 20:30,19.55,1
7/24/18 21:30,18.92,1
7/24/18 22:30,19.36,1
7/24/18 23:30,20.31,1
7/25/18 0:30,20.52,1
7/25/18 1:30,20.57,1
7/25/18 2:30,20.98,1
7/25/18 3:30,18.17,1
7/25/18 4:30,16.31,1
7/25/18 5:30,12.65,1
7/25/18 6:30,10.22,1
7/25/18 7:30,6.51,1
7/25/18 8:30,7.02,1
7/25/18 9:30,6.46,1
7/25/18 10:30,4.91,1
7/25/18 11:30,3.32,1
7/25/18 12:30,4.84,1
7/25/18 13:30,19.39,1
7/25/18 14:30,4.79,1
7/25/18 15:30,2.09,1
7/25/18 16:30,3.59,1
7/25/18 17:30,7.66,1
7/25/18 18:30,12.17,1
7/25/18 19:30,14.57,1
7/25/18 20:30,17.46,1
7/25/18 21:30,17.65,1
7/25/18 22:30,17.88,1
7/25/18 23:30,19.68,1
7/26/18 0:30,19.69,1
7/26/18 1:30,20.25,1
7/26/18 2:30,13.68,1
7/26/18 3:30,13.36,1
7/26/18 4:30,15.52,1
7/26/18 5:30,15.46,1
7/26/18 6:30,15.11,1
7/26/18 7:30,13.47,1
7/26/18 8:30,9.47,1
7/26/18 9:30,9.95,1
7/26/18 10:30,8.98,1
7/26/18 11:30,1.53,1
7/26/18 12:30,5.57,1
7/26/18 13:30,5.56,1
7/26/18 14:30,7.95,1
7/26/18 15:30,8.14,1
7/26/18 16:30,1.49,1
7/26/18 17:30,1.11,1
7/26/18 18:30,0.74,1
7/26/18 19:30,0.76,1
7/26/18 20:30,5.44,1
7/26/18 21:30,1.78,1
7/26/18 22:30,1.86,1
7/26/18 23:30,8.11,1
7/27/18 0:30,11.31,1
7/27/18 1:30,9.74,1
7/27/18 2:30,8.47,1
7/27/18 3:30,7.32,1
7/27/18 4:30,9.3,1
7/27/18 5:30,9.86,1
